exchange,exchange_token,trading_symbol,groww_symbol,name,instrument_type,segment,series,isin,underlying_symbol,underlying_exchange_token,expiry_date,strike_price,lot_size,tick_size,freeze_quantity,is_reserved,buy_allowed,sell_allowed,internal_trading_symbol,is_intraday
NSE,59558,MIDCPNIFTY25SEP14325PE,NSE-MIDCPNIFTY-30Sep25-14325-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,14325,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP14325PE,0
NSE,59672,MIDCPNIFTY25SEP14850CE,NSE-MIDCPNIFTY-30Sep25-14850-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,14850,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP14850CE,0
NSE,47308,MOTHERSON25SEP95CE,NSE-MOTHERSON-30Sep25-95-CE,,CE,FNO,,,MOTHERSON,4204,2025-09-30,95,6150,0.05,246001,0,1,1,MOTHERSON25SEP95CE,0
NSE,59960,MIDCPNIFTY25SEP17600CE,NSE-MIDCPNIFTY-30Sep25-17600-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,17600,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP17600CE,0
NSE,103823,MOTHERSON25OCT67.5CE,NSE-MOTHERSON-28Oct25-67-CE,,CE,FNO,,,MOTHERSON,4204,2025-10-28,67,6150,0.05,246001,1,1,1,MOTHERSON25OCT67.5CE,0
NSE,59718,MIDCPNIFTY25SEP15250PE,NSE-MIDCPNIFTY-30Sep25-15250-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,15250,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP15250PE,0
NSE,59776,MIDCPNIFTY25SEP16000PE,NSE-MIDCPNIFTY-30Sep25-16000-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,16000,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP16000PE,0
NSE,59752,MIDCPNIFTY25SEP15600PE,NSE-MIDCPNIFTY-30Sep25-15600-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,15600,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP15600PE,0
NSE,103830,MOTHERSON25OCT82.5PE,NSE-MOTHERSON-28Oct25-82-PE,,PE,FNO,,,MOTHERSON,4204,2025-10-28,82,6150,0.05,246001,0,1,1,MOTHERSON25OCT82.5PE,0
NSE,38104,MOTHERSON25SEP70PE,NSE-MOTHERSON-30Sep25-70-PE,,PE,FNO,,,MOTHERSON,4204,2025-09-30,70,6150,0.05,246001,1,1,1,MOTHERSON25SEP70PE,0
NSE,59660,MIDCPNIFTY25SEP14775CE,NSE-MIDCPNIFTY-30Sep25-14775-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,14775,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP14775CE,0
NSE,103984,MOTHERSON25NOV85CE,NSE-MOTHERSON-25Nov25-85-CE,,CE,FNO,,,MOTHERSON,4204,2025-11-25,85,6150,0.05,246001,0,1,1,MOTHERSON25NOV85CE,0
NSE,59719,MIDCPNIFTY25SEP15275CE,NSE-MIDCPNIFTY-30Sep25-15275-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,15275,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP15275CE,0
NSE,104009,MOTHERSON25NOV140PE,NSE-MOTHERSON-25Nov25-140-PE,,PE,FNO,,,MOTHERSON,4204,2025-11-25,140,6150,0.05,246001,1,1,1,MOTHERSON25NOV140PE,0
NSE,59615,MIDCPNIFTY25SEP14400PE,NSE-MIDCPNIFTY-30Sep25-14400-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,14400,140,0.05,2801,0,1,1,MIDCPNIFTY25SEP14400PE,0
NSE,59624,MIDCPNIFTY25SEP14500CE,NSE-MIDCPNIFTY-30Sep25-14500-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,14500,140,0.05,2801,0,1,1,MIDCPNIFTY25SEP14500CE,0
NSE,59661,MIDCPNIFTY25SEP14775PE,NSE-MIDCPNIFTY-30Sep25-14775-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,14775,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP14775PE,0
NSE,103991,MOTHERSON25NOV95PE,NSE-MOTHERSON-25Nov25-95-PE,,PE,FNO,,,MOTHERSON,4204,2025-11-25,95,6150,0.05,246001,0,1,1,MOTHERSON25NOV95PE,0
NSE,59664,MIDCPNIFTY25SEP14825CE,NSE-MIDCPNIFTY-30Sep25-14825-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,14825,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP14825CE,0
NSE,59881,MIDCPNIFTY25SEP16700PE,NSE-MIDCPNIFTY-30Sep25-16700-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,16700,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP16700PE,0
NSE,47298,MOTHERSON25SEP55PE,NSE-MOTHERSON-30Sep25-55-PE,,PE,FNO,,,MOTHERSON,4204,2025-09-30,55,6150,0.05,246001,1,1,1,MOTHERSON25SEP55PE,0
NSE,59753,MIDCPNIFTY25SEP15700CE,NSE-MIDCPNIFTY-30Sep25-15700-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,15700,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP15700CE,0
NSE,47332,MOTHERSON25SEP135PE,NSE-MOTHERSON-30Sep25-135-PE,,PE,FNO,,,MOTHERSON,4204,2025-09-30,135,6150,0.05,246001,1,1,1,MOTHERSON25SEP135PE,0
NSE,59727,MIDCPNIFTY25SEP15350CE,NSE-MIDCPNIFTY-30Sep25-15350-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,15350,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP15350CE,0
NSE,59961,MIDCPNIFTY25SEP17600PE,NSE-MIDCPNIFTY-30Sep25-17600-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,17600,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP17600PE,0
NSE,59675,MIDCPNIFTY25SEP14850PE,NSE-MIDCPNIFTY-30Sep25-14850-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,14850,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP14850PE,0
NSE,59794,MIDCPNIFTY25SEP16400CE,NSE-MIDCPNIFTY-30Sep25-16400-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,16400,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP16400CE,0
NSE,59774,MIDCPNIFTY25SEP15900PE,NSE-MIDCPNIFTY-30Sep25-15900-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,15900,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP15900PE,0
NSE,59703,MIDCPNIFTY25SEP15125PE,NSE-MIDCPNIFTY-30Sep25-15125-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,15125,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP15125PE,0
NSE,103999,MOTHERSON25NOV115PE,NSE-MOTHERSON-25Nov25-115-PE,,PE,FNO,,,MOTHERSON,4204,2025-11-25,115,6150,0.05,246001,1,1,1,MOTHERSON25NOV115PE,0
NSE,104005,MOTHERSON25NOV130PE,NSE-MOTHERSON-25Nov25-130-PE,,PE,FNO,,,MOTHERSON,4204,2025-11-25,130,6150,0.05,246001,1,1,1,MOTHERSON25NOV130PE,0
NSE,59657,MIDCPNIFTY25SEP14725PE,NSE-MIDCPNIFTY-30Sep25-14725-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,14725,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP14725PE,0
NSE,59882,MIDCPNIFTY25SEP16800CE,NSE-MIDCPNIFTY-30Sep25-16800-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,16800,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP16800CE,0
NSE,104000,MOTHERSON25NOV120CE,NSE-MOTHERSON-25Nov25-120-CE,,CE,FNO,,,MOTHERSON,4204,2025-11-25,120,6150,0.05,246001,0,1,1,MOTHERSON25NOV120CE,0
NSE,59723,MIDCPNIFTY25SEP15300CE,NSE-MIDCPNIFTY-30Sep25-15300-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,15300,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP15300CE,0
NSE,59714,MIDCPNIFTY25SEP15200PE,NSE-MIDCPNIFTY-30Sep25-15200-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,15200,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP15200PE,0
NSE,103947,MOTHERSON25NOV40CE,NSE-MOTHERSON-25Nov25-40-CE,,CE,FNO,,,MOTHERSON,4204,2025-11-25,40,6150,0.05,246001,1,1,1,MOTHERSON25NOV40CE,0
NSE,59620,MIDCPNIFTY25SEP14450CE,NSE-MIDCPNIFTY-30Sep25-14450-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,14450,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP14450CE,0
NSE,59903,MIDCPNIFTY25SEP17200CE,NSE-MIDCPNIFTY-30Sep25-17200-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,17200,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP17200CE,0
NSE,103994,MOTHERSON25NOV105CE,NSE-MOTHERSON-25Nov25-105-CE,,CE,FNO,,,MOTHERSON,4204,2025-11-25,105,6150,0.05,246001,0,1,1,MOTHERSON25NOV105CE,0
NSE,42440,MOTHERSON25SEP62.5CE,NSE-MOTHERSON-30Sep25-62-CE,,CE,FNO,,,MOTHERSON,4204,2025-09-30,62,6150,0.05,246001,1,1,1,MOTHERSON25SEP62.5CE,0
NSE,59663,MIDCPNIFTY25SEP14800PE,NSE-MIDCPNIFTY-30Sep25-14800-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,14800,140,0.05,2801,0,1,1,MIDCPNIFTY25SEP14800PE,0
NSE,59680,MIDCPNIFTY25SEP14900CE,NSE-MIDCPNIFTY-30Sep25-14900-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,14900,140,0.05,2801,0,1,1,MIDCPNIFTY25SEP14900CE,0
NSE,47315,MOTHERSON25SEP125CE,NSE-MOTHERSON-30Sep25-125-CE,,CE,FNO,,,MOTHERSON,4204,2025-09-30,125,6150,0.05,246001,1,1,1,MOTHERSON25SEP125CE,0
NSE,59571,MIDCPNIFTY25SEP14375CE,NSE-MIDCPNIFTY-30Sep25-14375-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,14375,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP14375CE,0
NSE,103952,MOTHERSON25NOV50PE,NSE-MOTHERSON-25Nov25-50-PE,,PE,FNO,,,MOTHERSON,4204,2025-11-25,50,6150,0.05,246001,1,1,1,MOTHERSON25NOV50PE,0
NSE,59724,MIDCPNIFTY25SEP15300PE,NSE-MIDCPNIFTY-30Sep25-15300-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,15300,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP15300PE,0
NSE,59775,MIDCPNIFTY25SEP16000CE,NSE-MIDCPNIFTY-30Sep25-16000-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,16000,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP16000CE,0
NSE,59608,MIDCPNIFTY25SEP14400CE,NSE-MIDCPNIFTY-30Sep25-14400-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,14400,140,0.05,2801,0,1,1,MIDCPNIFTY25SEP14400CE,0
NSE,59562,MIDCPNIFTY25SEP14350PE,NSE-MIDCPNIFTY-30Sep25-14350-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,14350,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP14350PE,0
NSE,59899,MIDCPNIFTY25SEP17100PE,NSE-MIDCPNIFTY-30Sep25-17100-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,17100,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP17100PE,0
NSE,59696,MIDCPNIFTY25SEP15050CE,NSE-MIDCPNIFTY-30Sep25-15050-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,15050,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP15050CE,0
NSE,103978,MOTHERSON25NOV75CE,NSE-MOTHERSON-25Nov25-75-CE,,CE,FNO,,,MOTHERSON,4204,2025-11-25,75,6150,0.05,246001,1,1,1,MOTHERSON25NOV75CE,0
NSE,59793,MIDCPNIFTY25SEP16300PE,NSE-MIDCPNIFTY-30Sep25-16300-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,16300,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP16300PE,0
NSE,59720,MIDCPNIFTY25SEP15275PE,NSE-MIDCPNIFTY-30Sep25-15275-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,15275,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP15275PE,0
NSE,103824,MOTHERSON25OCT67.5PE,NSE-MOTHERSON-28Oct25-67-PE,,PE,FNO,,,MOTHERSON,4204,2025-10-28,67,6150,0.05,246001,1,1,1,MOTHERSON25OCT67.5PE,0
NSE,59645,MIDCPNIFTY25SEP14625PE,NSE-MIDCPNIFTY-30Sep25-14625-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,14625,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP14625PE,0
NSE,59890,MIDCPNIFTY25SEP16900CE,NSE-MIDCPNIFTY-30Sep25-16900-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,16900,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP16900CE,0
NSE,59765,MIDCPNIFTY25SEP15900CE,NSE-MIDCPNIFTY-30Sep25-15900-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,15900,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP15900CE,0
NSE,47297,MOTHERSON25SEP55CE,NSE-MOTHERSON-30Sep25-55-CE,,CE,FNO,,,MOTHERSON,4204,2025-09-30,55,6150,0.05,246001,1,1,1,MOTHERSON25SEP55CE,0
NSE,103985,MOTHERSON25NOV85PE,NSE-MOTHERSON-25Nov25-85-PE,,PE,FNO,,,MOTHERSON,4204,2025-11-25,85,6150,0.05,246001,0,1,1,MOTHERSON25NOV85PE,0
NSE,47300,MOTHERSON25SEP65PE,NSE-MOTHERSON-30Sep25-65-PE,,PE,FNO,,,MOTHERSON,4204,2025-09-30,65,6150,0.05,246001,1,1,1,MOTHERSON25SEP65PE,0
NSE,38103,MOTHERSON25SEP70CE,NSE-MOTHERSON-30Sep25-70-CE,,CE,FNO,,,MOTHERSON,4204,2025-09-30,70,6150,0.05,246001,1,1,1,MOTHERSON25SEP70CE,0
NSE,53707,MOTHERSON25SEPFUT,NSE-MOTHERSON-30Sep25-FUT,,FUT,FNO,,,MOTHERSON,4204,2025-09-30,0,6150,0.01,246001,0,1,1,MOTHERSON25SEPFUT,0
NSE,103986,MOTHERSON25NOV90CE,NSE-MOTHERSON-25Nov25-90-CE,,CE,FNO,,,MOTHERSON,4204,2025-11-25,90,6150,0.05,246001,0,1,1,MOTHERSON25NOV90CE,0
NSE,103828,MOTHERSON25OCT77.5PE,NSE-MOTHERSON-28Oct25-77-PE,,PE,FNO,,,MOTHERSON,4204,2025-10-28,77,6150,0.05,246001,1,1,1,MOTHERSON25OCT77.5PE,0
NSE,59754,MIDCPNIFTY25SEP15700PE,NSE-MIDCPNIFTY-30Sep25-15700-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,15700,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP15700PE,0
NSE,59658,MIDCPNIFTY25SEP14750CE,NSE-MIDCPNIFTY-30Sep25-14750-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,14750,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP14750CE,0
NSE,59954,MIDCPNIFTY25SEP17500CE,NSE-MIDCPNIFTY-30Sep25-17500-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,17500,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP17500CE,0
NSE,59690,MIDCPNIFTY25SEP15000CE,NSE-MIDCPNIFTY-30Sep25-15000-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,15000,140,0.05,2801,0,1,1,MIDCPNIFTY25SEP15000CE,0
NSE,103840,MOTHERSON25OCT107.5PE,NSE-MOTHERSON-28Oct25-107-PE,,PE,FNO,,,MOTHERSON,4204,2025-10-28,107,6150,0.05,246001,0,1,1,MOTHERSON25OCT107.5PE,0
NSE,110097,MOTHERSON25SEP67.5CE,NSE-MOTHERSON-30Sep25-67-CE,,CE,FNO,,,MOTHERSON,4204,2025-09-30,67,6150,0.05,246001,1,1,1,MOTHERSON25SEP67.5CE,0
NSE,59653,MIDCPNIFTY25SEP14675PE,NSE-MIDCPNIFTY-30Sep25-14675-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,14675,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP14675PE,0
NSE,59800,MIDCPNIFTY25SEP16500CE,NSE-MIDCPNIFTY-30Sep25-16500-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,16500,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP16500CE,0
NSE,42441,MOTHERSON25SEP62.5PE,NSE-MOTHERSON-30Sep25-62-PE,,PE,FNO,,,MOTHERSON,4204,2025-09-30,62,6150,0.05,246001,1,1,1,MOTHERSON25SEP62.5PE,0
NSE,59659,MIDCPNIFTY25SEP14750PE,NSE-MIDCPNIFTY-30Sep25-14750-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,14750,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP14750PE,0
NSE,59959,MIDCPNIFTY25SEP17500PE,NSE-MIDCPNIFTY-30Sep25-17500-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,17500,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP17500PE,0
NSE,59662,MIDCPNIFTY25SEP14800CE,NSE-MIDCPNIFTY-30Sep25-14800-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,14800,140,0.05,2801,0,1,1,MIDCPNIFTY25SEP14800CE,0
NSE,104001,MOTHERSON25NOV120PE,NSE-MOTHERSON-25Nov25-120-PE,,PE,FNO,,,MOTHERSON,4204,2025-11-25,120,6150,0.05,246001,0,1,1,MOTHERSON25NOV120PE,0
NSE,103996,MOTHERSON25NOV110CE,NSE-MOTHERSON-25Nov25-110-CE,,CE,FNO,,,MOTHERSON,4204,2025-11-25,110,6150,0.05,246001,0,1,1,MOTHERSON25NOV110CE,0
NSE,59652,MIDCPNIFTY25SEP14675CE,NSE-MIDCPNIFTY-30Sep25-14675-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,14675,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP14675CE,0
NSE,59731,MIDCPNIFTY25SEP15375CE,NSE-MIDCPNIFTY-30Sep25-15375-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,15375,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP15375CE,0
NSE,103822,MOTHERSON25OCT62.5PE,NSE-MOTHERSON-28Oct25-62-PE,,PE,FNO,,,MOTHERSON,4204,2025-10-28,62,6150,0.05,246001,1,1,1,MOTHERSON25OCT62.5PE,0
NSE,103897,MOTHERSON25NOV30CE,NSE-MOTHERSON-25Nov25-30-CE,,CE,FNO,,,MOTHERSON,4204,2025-11-25,30,6150,0.05,246001,1,1,1,MOTHERSON25NOV30CE,0
NSE,59764,MIDCPNIFTY25SEP15800PE,NSE-MIDCPNIFTY-30Sep25-15800-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,15800,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP15800PE,0
NSE,103995,MOTHERSON25NOV105PE,NSE-MOTHERSON-25Nov25-105-PE,,PE,FNO,,,MOTHERSON,4204,2025-11-25,105,6150,0.05,246001,0,1,1,MOTHERSON25NOV105PE,0
NSE,59889,MIDCPNIFTY25SEP16800PE,NSE-MIDCPNIFTY-30Sep25-16800-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,16800,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP16800PE,0
NSE,47317,MOTHERSON25SEP135CE,NSE-MOTHERSON-30Sep25-135-CE,,CE,FNO,,,MOTHERSON,4204,2025-09-30,135,6150,0.05,246001,1,1,1,MOTHERSON25SEP135CE,0
NSE,59656,MIDCPNIFTY25SEP14725CE,NSE-MIDCPNIFTY-30Sep25-14725-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,14725,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP14725CE,0
NSE,59728,MIDCPNIFTY25SEP15350PE,NSE-MIDCPNIFTY-30Sep25-15350-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,15350,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP15350PE,0
NSE,59741,MIDCPNIFTY25SEP15450CE,NSE-MIDCPNIFTY-30Sep25-15450-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,15450,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP15450CE,0
NSE,59799,MIDCPNIFTY25SEP16400PE,NSE-MIDCPNIFTY-30Sep25-16400-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,16400,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP16400PE,0
NSE,37291,MOTHERSON25NOV160CE,NSE-MOTHERSON-25Nov25-160-CE,,CE,FNO,,,MOTHERSON,4204,2025-11-25,160,6150,0.05,246001,1,1,1,MOTHERSON25NOV160CE,0
NSE,59561,MIDCPNIFTY25SEP14350CE,NSE-MIDCPNIFTY-30Sep25-14350-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,14350,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP14350CE,0
NSE,59894,MIDCPNIFTY25SEP17100CE,NSE-MIDCPNIFTY-30Sep25-17100-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,17100,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP17100CE,0
NSE,103948,MOTHERSON25NOV40PE,NSE-MOTHERSON-25Nov25-40-PE,,PE,FNO,,,MOTHERSON,4204,2025-11-25,40,6150,0.05,246001,1,1,1,MOTHERSON25NOV40PE,0
NSE,59655,MIDCPNIFTY25SEP14700PE,NSE-MIDCPNIFTY-30Sep25-14700-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,14700,140,0.05,2801,0,1,1,MIDCPNIFTY25SEP14700PE,0
NSE,47302,MOTHERSON25SEP75PE,NSE-MOTHERSON-30Sep25-75-PE,,PE,FNO,,,MOTHERSON,4204,2025-09-30,75,6150,0.05,246001,0,1,1,MOTHERSON25SEP75PE,0
NSE,59716,MIDCPNIFTY25SEP15225PE,NSE-MIDCPNIFTY-30Sep25-15225-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,15225,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP15225PE,0
NSE,103972,MOTHERSON25NOV65CE,NSE-MOTHERSON-25Nov25-65-CE,,CE,FNO,,,MOTHERSON,4204,2025-11-25,65,6150,0.05,246001,1,1,1,MOTHERSON25NOV65CE,0
NSE,59725,MIDCPNIFTY25SEP15325CE,NSE-MIDCPNIFTY-30Sep25-15325-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,15325,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP15325CE,0
NSE,59737,MIDCPNIFTY25SEP15400CE,NSE-MIDCPNIFTY-30Sep25-15400-CE,,CE,FNO,,,MIDCPNIFTY,26074,2025-09-30,15400,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP15400CE,0
NSE,48902,MOTHERSON25NOVFUT,NSE-MOTHERSON-25Nov25-FUT,,FUT,FNO,,,MOTHERSON,4204,2025-11-25,0,6150,0.01,246001,0,1,1,MOTHERSON25NOVFUT,0
NSE,59893,MIDCPNIFTY25SEP17000PE,NSE-MIDCPNIFTY-30Sep25-17000-PE,,PE,FNO,,,MIDCPNIFTY,26074,2025-09-30,17000,140,0.05,2801,1,1,1,MIDCPNIFTY25SEP17000PE,0
NSE,44057,MPHASIS25SEP3300PE,NSE-MPHASIS-30Sep25-3300-PE,,PE,FNO,,,MPHASIS,4503,2025-09-30,3300,275,0.05,8251,0,1,1,MPHASIS25SEP3300PE,0
NSE,104131,MPHASIS25NOV2200PE,NSE-MPHASIS-25Nov25-2200-PE,,PE,FNO,,,MPHASIS,4503,2025-11-25,2200,275,0.05,8251,1,1,1,MPHASIS25NOV2200PE,0
NSE,104153,MPHASIS25NOV3000PE,NSE-MPHASIS-25Nov25-3000-PE,,PE,FNO,,,MPHASIS,4503,2025-11-25,3000,275,0.05,8251,0,1,1,MPHASIS25NOV3000PE,0
NSE,37296,MPHASIS25SEP4100PE,NSE-MPHASIS-30Sep25-4100-PE,,PE,FNO,,,MPHASIS,4503,2025-09-30,4100,275,0.05,8251,1,1,1,MPHASIS25SEP4100PE,0
NSE,44035,MPHASIS25SEP2500PE,NSE-MPHASIS-30Sep25-2500-PE,,PE,FNO,,,MPHASIS,4503,2025-09-30,2500,275,0.05,8251,0,1,1,MPHASIS25SEP2500PE,0
NSE,104105,MPHASIS25OCT3050PE,NSE-MPHASIS-28Oct25-3050-PE,,PE,FNO,,,MPHASIS,4503,2025-10-28,3050,275,0.05,8251,0,1,1,MPHASIS25OCT3050PE,0
NSE,110264,MPHASIS25SEP2150PE,NSE-MPHASIS-30Sep25-2150-PE,,PE,FNO,,,MPHASIS,4503,2025-09-30,2150,275,0.05,8251,1,1,1,MPHASIS25SEP2150PE,0
NSE,104258,MPHASIS25NOV3800CE,NSE-MPHASIS-25Nov25-3800-CE,,CE,FNO,,,MPHASIS,4503,2025-11-25,3800,275,0.05,8251,1,1,1,MPHASIS25NOV3800CE,0
NSE,49798,MPHASIS25SEP1700PE,NSE-MPHASIS-30Sep25-1700-PE,,PE,FNO,,,MPHASIS,4503,2025-09-30,1700,275,0.05,8251,1,1,1,MPHASIS25SEP1700PE,0
NSE,114354,MOTHERSON25SEP80CE,NSE-MOTHERSON-30Sep25-80-CE,,CE,FNO,,,MOTHERSON,4204,2025-09-30,80,6150,0.05,246001,0,1,1,MOTHERSON25SEP80CE,0
NSE,110308,MPHASIS25SEP2950CE,NSE-MPHASIS-30Sep25-2950-CE,,CE,FNO,,,MPHASIS,4503,2025-09-30,2950,275,0.05,8251,0,1,1,MPHASIS25SEP2950CE,0
NSE,44024,MPHASIS25SEP2200CE,NSE-MPHASIS-30Sep25-2200-CE,,CE,FNO,,,MPHASIS,4503,2025-09-30,2200,275,0.05,8251,1,1,1,MPHASIS25SEP2200CE,0
NSE,110251,MOTHERSON25OCT130CE,NSE-MOTHERSON-28Oct25-130-CE,,CE,FNO,,,MOTHERSON,4204,2025-10-28,130,6150,0.05,246001,1,1,1,MOTHERSON25OCT130CE,0
NSE,104019,MPHASIS25OCT2250PE,NSE-MPHASIS-28Oct25-2250-PE,,PE,FNO,,,MPHASIS,4503,2025-10-28,2250,275,0.05,8251,1,1,1,MPHASIS25OCT2250PE,0
NSE,110210,MOTHERSON25OCT80PE,NSE-MOTHERSON-28Oct25-80-PE,,PE,FNO,,,MOTHERSON,4204,2025-10-28,80,6150,0.05,246001,0,1,1,MOTHERSON25OCT80PE,0
